model,country,W,F,target_var,MAE_global,RMSE_global,sMAPE_global,MAE_mean,MAE_median,MAE_p25,MAE_p75,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_median,RMSE_p25,RMSE_p75,RMSE_std,RMSE_min,RMSE_max,sMAPE_mean,sMAPE_median,sMAPE_p25,sMAPE_p75,sMAPE_std,sMAPE_min,sMAPE_max,exog_vars,curve_func
curvefit_lstm,Germany,14,7,new_cases,468322.4168598974,472217.53592230694,175.30223134493795,468322.4168598974,482129.98614794714,414505.75329720264,508122.6572914737,50292.626155503785,369399.1408182943,540066.9855766227,469627.17134830734,482598.1698988021,415595.383294275,509590.27368973993,49393.533624584095,373520.6155996132,540533.5000080982,175.30223134493792,177.73132908674256,171.9362003700036,182.9348548108838,14.65310845719866,132.21754588552656,193.6292971767153,death_mobility,gompertz
curvefit_lstm,Germany,14,7,new_cases,215078.49848397085,219501.22759625068,156.29378487446994,215078.49848397085,219168.26980887353,213069.35762319196,226275.92850143602,19201.256753876187,143155.47348340895,237995.74674713568,218904.0606783237,221932.0196755678,215607.36354620953,228291.98713097296,16180.269923639404,159726.36631421457,239891.32904402117,156.29378487446994,158.79681161080592,151.22324585432088,167.29591125714137,21.856207132618394,94.2493049110687,186.2934814814389,death_mobility,logistic
curvefit_lstm,Germany,14,7,new_cases,265096.3060096306,269104.41236432944,162.14072126717315,265096.3060096306,273615.0362660651,236436.57745429792,288174.8531620094,28592.201161387977,186694.27474686576,302183.6578074238,267753.438313403,275202.2927078139,238312.86558763662,291311.6205276245,26931.04203891462,200858.69851703965,303487.87920777634,162.14072126717318,163.8268016393252,157.00504804252162,172.12142533155415,19.876964729395937,104.0112886345068,189.22405141251997,death_recovered,gompertz
curvefit_lstm,Germany,14,7,new_cases,82103.73788392184,87239.54770109242,124.8348416379366,82103.73788392183,84326.67749295296,78030.54598150919,88157.17910465176,10668.43979997632,50043.49419790816,106140.08742761651,86925.8083583198,86516.38873118753,82412.9608999801,91162.84240890604,7392.058194024122,67615.99640854831,109617.59311661824,124.83484163793659,124.71903665091159,114.93825987490533,135.50846020253607,25.865806115272314,65.21759548894951,169.05626930956765,death_recovered,logistic
curvefit_lstm,Germany,14,7,new_cases,415473.4489822291,419954.8607469978,172.7299941720014,415473.4489822291,428677.9426211614,364498.7927743052,453059.4859745094,48398.721654505774,319886.4600147229,484502.7422730512,417280.7644149887,429547.8539898866,366099.71054539667,454357.38842622103,47316.47402621065,328665.7268002737,485200.7527736297,172.72999417200143,175.20993037392918,168.6706585970884,181.0164073029973,15.959505863050238,126.36194746550589,192.8607751860463,death_stringency,gompertz
curvefit_lstm,Germany,14,7,new_cases,136225.9105151102,140524.76446746432,142.1604639415197,136225.9105151102,139818.7744277528,134748.2510546883,146488.40721802838,15671.98982311508,71737.31418383929,152671.48110111005,140137.132124395,141812.62698792038,137135.08577297057,147016.9781072166,10430.418428145347,99398.96425394017,154784.00681979686,142.1604639415197,144.1630045229883,137.30722941608812,154.03509930148263,25.379520979354808,70.94511379709695,179.77940350773227,death_stringency,logistic
curvefit_lstm,Germany,14,7,new_cases,243846.88821406406,248636.74226777547,159.43280356454318,243846.88821406406,254259.83369555543,206104.01015850596,271934.89780486654,36130.89634618393,158036.37296115144,294161.8025409083,246275.95418878927,255479.1229467618,207726.6949104197,273846.80298002146,34181.632405921526,174188.72313515257,294991.340328884,159.43280356454318,161.87142059068503,152.0509528779822,170.54201411962674,21.611032873978644,97.09571956720981,188.62888535285433,no_exog,gompertz
curvefit_lstm,Germany,14,7,new_cases,86585.84593689811,91765.15922558124,126.66044628567991,86585.84593689811,88786.63843841472,83269.74615724917,92910.0427164574,11319.520866257695,49288.285446534705,107742.48251690224,91473.44386357268,92349.70634821587,87675.43843484788,96133.54339508867,7311.1911091212805,69739.80158953236,112266.50496351972,126.66044628567992,126.05280904886632,118.46496537485382,138.52389331456027,26.17339173963019,64.14866672117276,170.78168025943404,no_exog,logistic
curvefit_lstm,Germany,21,7,new_cases,537077.2433011689,541759.4352132555,177.8270951308383,537077.2433011689,552109.9054038988,473695.39932011627,583423.884097623,59729.23243040408,430893.22898793715,623600.7308436215,538538.7421920623,552516.300577987,474877.4494541059,585389.1696049272,58985.666061992044,434325.04507193994,624548.674648069,177.8270951308383,180.35958541729207,174.72514433699072,184.88613932988423,13.500535152818234,137.66909690270262,194.51528287189163,death_all,gompertz
curvefit_lstm,Germany,21,7,new_cases,224201.5200276772,227248.11795313476,157.71076256873891,224201.5200276772,228937.17308612232,223446.4111121868,234494.31179373927,20513.611212584805,153302.7717534982,246956.16953805188,226583.66319210862,230270.77187099482,225135.1628784257,235192.46521099578,17365.214875921625,169306.2373237192,247187.8617545286,157.71076256873894,160.74258860778582,152.74535422483055,168.10731789468446,21.66535391950669,96.52961534389618,186.81676733831551,death_all,logistic
curvefit_lstm,Germany,21,7,new_cases,492591.30443173647,499549.787464106,176.0614686807635,492591.30443173664,506759.68815687567,432632.77990852663,534782.4042575734,54133.221653890716,391936.49963525863,570701.8516480512,496663.45674667635,510864.582118434,437837.87832213065,538738.3830418445,53622.76464222701,404851.52642030106,573967.1488289122,176.06146868076354,178.57274262722032,172.7835651520767,183.7209096816092,14.317815964567735,133.27747583916553,194.02956073565144,death_mobility,gompertz
curvefit_lstm,Germany,21,7,new_cases,205354.7262395127,208408.26588994163,155.2184623783893,205354.7262395127,209905.0700215429,203792.3606157645,215242.53878937993,18495.071680881752,136024.1252691232,226337.53951573046,207862.32267312368,211293.8301807007,205831.94015708673,216127.81164394232,15075.14856267893,154074.6883180036,226610.86945722508,155.21846237838932,158.1739340903209,150.3366741649512,165.9680237342111,22.220463679462398,91.40279127389913,185.51182595749026,death_mobility,logistic
curvefit_lstm,Germany,21,7,new_cases,266099.475062381,269481.82616149634,162.3025575462245,266099.47506238095,274672.16135067976,237228.8032000783,289347.70584058086,28579.868589958955,187558.47563972292,302599.44180607365,268151.21659965697,275772.6099772698,238542.43633795934,290677.48368071014,26746.582350998488,201783.2890749024,302796.5994249223,162.30255754622453,164.16850698068976,156.75329479581006,172.293098659259,19.815516762580547,104.25673166933895,188.9007860519206,death_recovered,gompertz
curvefit_lstm,Germany,21,7,new_cases,117415.68508528342,122042.3529539511,137.234638364474,117415.68508528345,121024.69408067742,114741.06879421549,126564.2137567671,15255.91825478385,60789.081151782244,138072.43369009695,121624.76612397532,123154.24652898428,117592.7758952984,127721.86573554044,10087.228550255126,88758.52155680225,141238.25483495768,137.23463836447397,139.09378682620564,130.0051745159356,148.48597854334363,26.148674763500566,65.87898844703439,177.26152269306087,death_recovered,logistic
curvefit_lstm,Germany,21,7,new_cases,348498.43850142043,351789.5685308377,169.0263528484565,348498.4385014204,360028.6166211736,310365.9390141135,377834.64780486654,36066.94316719276,263444.9153718658,397169.37396947976,350068.8404763649,360777.9856293402,311899.0155239457,378792.94901916926,34752.08561577762,273016.9720883167,397578.7856717096,169.02635284845647,171.10889553706687,164.54561308363168,178.10821796862066,17.301062628367518,118.69622109103257,191.3494956097481,death_stringency,gompertz
curvefit_lstm,Germany,21,7,new_cases,121331.97457579571,126383.51275371278,138.10558508251734,121331.97457579573,124971.46996420996,119605.13359106884,131183.45000755083,15755.740545013692,58714.79429357568,139875.98614545408,125960.6359973582,127750.28256039631,122290.04816194464,132373.32681168517,10330.076239259677,87135.47284187799,143471.1695987014,138.1055850825173,139.58583252196877,132.93558041134767,150.6449955164691,26.197736806725214,66.12267161392404,177.65947422426933,death_stringency,logistic
curvefit_lstm,Germany,21,7,new_cases,271156.28196919546,275027.8406912276,162.58370794056546,271156.2819691954,281556.7075797045,235978.7641694829,297566.9781620094,33794.35489165283,188478.70331829434,316787.0703980512,273160.3135106428,282271.8719103505,237510.18752107702,298945.73033500795,31996.19161785681,202869.51853652042,316967.78097195196,162.58370794056543,164.96709749992232,156.63888230200791,172.42950771231793,20.089678358682935,104.19599082751098,189.40166041673635,no_exog,gompertz
curvefit_lstm,Germany,21,7,new_cases,84549.32530098167,89656.37989697728,125.82631282279033,84549.32530098165,86624.91265430042,81496.54112362827,89849.39625266996,10380.402896567297,50725.96774261973,106909.55840975938,89374.98951829497,89069.89417962672,85207.2090148664,92669.34384115029,7097.725328284747,70835.39340415041,109993.77716045988,125.82631282279033,125.20313331330689,117.1900824217343,136.80154624361052,25.74818184571205,66.03855809517172,169.346303773233,no_exog,logistic
curvefit_lstm,Germany,28,14,new_cases,554165.4256260599,558942.9126438145,178.5680967889912,554165.4256260599,569498.2826313789,483352.7771070517,606807.8515721577,61263.987479401476,453462.7016191966,640434.8771341454,555660.0785864705,570353.3812958768,484578.5453094943,607929.1899561819,60490.13688220875,459355.3671602464,641243.8985565655,178.56809678899114,181.78057043663438,175.21552699912525,186.52784964800577,13.053303582543153,142.98560399519087,194.16629948885273,death_all,gompertz
curvefit_lstm,Germany,28,14,new_cases,224928.84800284848,228187.70574135252,158.13584441907318,224928.8480028484,230047.18495840317,220845.06003272044,236369.87871890448,20700.75301273701,161565.75984389582,248130.39356771624,227510.68897097904,231191.85552670812,222421.95207486875,237948.52536928252,17564.608035834888,174295.45109361416,248498.82042015693,158.1358444190732,161.00869302920051,151.96073404611502,170.04203636379418,21.337096023262212,101.79059772294288,185.99898030545964,death_all,logistic
curvefit_lstm,Germany,28,14,new_cases,530836.2720569965,536966.1768213182,177.76551927534132,530836.2720569965,544581.6089932342,468841.1107384961,578882.1372399352,55346.79661316028,432508.8880031252,608410.9385372177,534163.2294327308,547403.1669713184,471658.36798267154,581401.9969207523,54793.42453341477,443042.2386848453,611466.5424929382,177.76551927534126,180.90887918239537,174.1014956526603,186.2385334451205,13.349987905630215,139.7372565972703,194.06420117460183,death_mobility,gompertz
curvefit_lstm,Germany,28,14,new_cases,206739.31441487122,210006.67527825845,155.8035861044108,206739.31441487125,211289.3487451417,203726.10854848134,218208.18534959276,18058.87286319587,148033.741847244,227673.76588645487,209485.1604390236,212646.68342408937,205328.31254051026,219426.28502798238,14790.916714809824,163181.43319534694,228226.14989543284,155.8035861044108,158.62802057388927,149.0638756604894,167.6207385064729,21.717953661810004,97.8970080219844,184.85019849466923,death_mobility,logistic
curvefit_lstm,Germany,28,14,new_cases,254554.4091014678,257808.11010849223,161.5725662697811,254554.40910146784,261925.8455486486,230083.42218099575,276471.5464558647,25521.43876096361,187200.38409687512,287925.96944960585,256730.12517491673,263382.2399874346,231512.2409392267,277213.304164691,23551.315576503017,198737.0832,288430.42255107395,161.5725662697811,164.59291101212074,155.19616098618096,173.3843536586225,19.77612806141649,107.78693750288633,187.56234466310084,death_recovered,gompertz
curvefit_lstm,Germany,28,14,new_cases,113941.83181754481,118741.82962382092,136.66427668181413,113941.83181754482,117344.24665229293,111559.04011184984,122268.44463415537,14787.877764292125,63463.144900354346,138328.74943169722,118314.71157227288,119308.18377926364,113861.17233594987,123823.97262446678,10062.361948488817,88912.9607181123,143007.3489662959,136.66427668181413,137.44314360364567,127.24232499870105,151.56093693241783,25.614905561857817,70.1087790105581,174.93129471865922,death_recovered,logistic
curvefit_lstm,Germany,28,14,new_cases,399387.4553542901,403068.950541987,172.30775117274897,399387.4553542901,411789.06826342084,354838.6438424041,434267.6531854588,39938.634503464884,317980.50240044657,449459.89945557405,401200.687858264,412550.09334922564,355698.33996398404,435322.4269785016,38763.2164954694,324728.1574712176,450163.8740952674,172.30775117274897,175.39646090728948,167.7927649076433,181.97997716777806,15.82536929584508,129.62317514051324,191.95839081215948,death_stringency,gompertz
curvefit_lstm,Germany,28,14,new_cases,157734.97522537003,161818.1031674007,147.42049635004346,157734.97522537,162293.86682890722,156749.4095922528,168873.28999094717,17177.836106004823,98918.42711510115,177478.55271681203,161320.5373933314,163864.57013290137,158465.70591462287,169771.46541821864,12680.012926740534,119212.71030268016,177981.65508980543,147.42049635004344,149.5453509932193,140.6285074280027,160.69956599078807,24.13263550132872,83.55690029953308,180.9356289166641,death_stringency,logistic
curvefit_lstm,Germany,28,14,new_cases,326291.6816794645,332262.1939910318,167.27072598749214,326291.6816794645,337388.03091110406,278946.55288258265,362660.8561061978,42518.06252954397,241871.29481116083,383331.5065984312,329684.1835608327,339978.64593994245,281819.73165353376,365922.43168261123,41309.86160181613,252783.70741813377,386509.438490047,167.27072598749217,171.25515541836512,161.66775202826446,178.4434491422974,18.403955768984122,116.97931798101497,190.65530991725558,no_exog,gompertz
curvefit_lstm,Germany,28,14,new_cases,90662.4166228764,95791.72012631148,128.87317770304932,90662.41662287638,93512.31460843174,87168.18444816725,97616.81368572223,12680.632890267065,51315.29297373102,118691.13001205435,95365.29072399605,94931.01841066392,89913.09708723883,100354.8727140245,9028.56410982938,72675.24461625796,124379.75759002808,128.87317770304932,128.61431942189938,118.73351786513324,143.7873294301669,25.699906982580842,67.39803030662239,169.7122136704158,no_exog,logistic
curvefit_lstm,Germany,56,28,new_cases,547512.2695445616,552113.441872962,178.68481810002447,547512.2695445617,560233.5657546876,473936.9448359058,602667.3396229416,58986.07078464716,456786.47894861206,628468.8916375347,549051.4363697112,561136.0116129683,475339.0224701378,603423.6716272793,58066.96924384605,460194.1495210729,628997.4389814878,178.68481810002447,181.93531833511867,172.52977311412752,190.0315442256023,12.608962704282217,151.323602551317,193.55209409649154,death_all,gompertz
curvefit_lstm,Germany,56,28,new_cases,220022.52467395485,223618.44127509606,158.14355314774647,220022.52467395485,224779.66289934417,212004.62015014273,237063.87017713292,19489.7648754913,172955.2134007455,240983.95378917272,223015.98922321424,226415.49356883514,215795.22339016787,237918.86540800863,16403.530994721135,183150.22818378865,241739.07746650447,158.14355314774647,161.14733714708382,149.5746786127191,177.06918070088182,20.54917440414616,114.0115671748915,184.59086282624725,death_all,logistic
curvefit_lstm,Germany,56,28,new_cases,583622.4168625827,588977.4458304463,179.73786596826486,583622.4168625827,598695.7335228935,505521.4789025909,642693.2378721882,63379.6626664838,488233.3782231656,670121.8849411061,585642.5772767077,600540.2469770313,508176.293203915,644036.2744290356,62587.565679229534,490488.6530973197,671377.1054744392,179.73786596826488,182.80360928073924,173.87266240554305,190.59392975081974,12.143251742728562,152.9484122157872,194.0561786332483,death_mobility,gompertz
curvefit_lstm,Germany,56,28,new_cases,242650.62983331035,245953.01014160592,160.88933241604406,242650.62983331038,247862.8399415041,234538.11638340115,260563.63523537788,20219.363837891324,194582.89449750367,264911.63842782954,245331.41830040267,249298.32099600942,237148.67362309195,261492.2207257466,17475.079182359947,202822.19065777492,265564.79619274096,160.88933241604406,163.983178350576,152.5007773487746,178.721359242111,19.575028766208156,118.49496731894362,185.80494060414483,death_mobility,logistic
curvefit_lstm,Germany,56,28,new_cases,317129.7081437958,321251.3643262861,167.59903452885726,317129.7081437957,326610.4954409853,291901.1420418348,339471.6918894522,28235.671358436473,255349.5521293336,349144.6120363042,320136.2502900782,329202.53687044256,294692.2347167791,341420.6287357849,26743.603566246737,264646.85705930594,350954.9010696131,167.59903452885726,171.1731083008199,159.52674649859392,183.17137942999773,17.138350982849186,129.70482635334412,188.80162850064377,death_recovered,gompertz
curvefit_lstm,Germany,56,28,new_cases,137891.4901679184,142866.29798266085,143.7438521571675,137891.49016791838,143172.460564999,135370.29271816398,149074.87999806908,17589.159979503336,92116.6947491741,163849.27638754385,142260.92361359668,145913.3635567031,138064.9006171584,151099.4444841805,13138.063475142373,109224.69077960134,167402.97765124968,143.74385215716745,146.72513999456345,131.58874357720896,167.28020499030103,24.50246468401748,90.29622010439246,176.5599241612278,death_recovered,logistic
curvefit_lstm,Germany,56,28,new_cases,443365.5491613451,447401.61239859706,174.8392088379524,443365.549161345,455450.3632811792,390686.9857276463,484091.26287044433,43041.645775053854,368344.6037383305,495094.2298071775,445436.3969977844,456688.1813347308,392256.3126749607,485234.1037805352,41888.17263257874,373205.95877989236,496102.881866801,174.83920883795244,178.15393363778026,168.20366394280347,187.75592425337817,14.321525684345092,143.8364875515218,192.03149748884542,death_stringency,gompertz
curvefit_lstm,Germany,56,28,new_cases,189462.32139735302,194029.85259708008,153.6373847652954,189462.32139735305,194612.13274342837,184713.47371088387,203174.89377668113,18481.38337357362,143073.59082937767,210194.08238152764,193468.84249546926,196789.30757301333,189913.20898722962,204689.0371548555,14744.17452107536,156410.80323534113,211501.768957473,153.63738476529542,156.89954898226372,143.6845029985455,174.74164275492475,22.008040559870217,105.01308121418802,182.14130441204338,death_stringency,logistic
curvefit_lstm,Germany,56,28,new_cases,289267.62283809483,293966.0960206013,165.0307253208431,289267.62283809483,298422.73088613723,252260.5963217658,322012.29923079483,34209.900544361946,221731.92005965437,328680.56797682034,292176.50142864214,300346.3748991565,254432.59487164818,323631.53278807626,32387.615264357588,230314.98854536505,329927.25487385615,165.0307253208431,168.9849907260268,155.05554830152073,182.23697350953958,18.7183534734179,124.76060516316781,188.29498343215155,no_exog,gompertz
curvefit_lstm,Germany,56,28,new_cases,113024.39602141286,118350.78360150677,137.20947308048116,113024.39602141287,117434.39463213006,109191.11501343363,122708.83850306363,16604.553202683368,68751.80914235536,144513.57019334743,117723.23539892588,119048.18689165998,112169.37428661574,125320.66224159162,12171.599167725262,88720.68365183042,148213.17252674987,137.20947308048116,138.96160242742005,123.46298946429215,162.82749527166953,25.467447085299842,81.26117696521817,172.36624031315048,no_exog,logistic
curvefit_lstm,India,14,7,new_cases,48199.67592361927,49867.499846373736,185.74542714612946,48199.67592361927,49425.97738502228,46976.417464847545,49825.5342697879,2239.3506672027484,41615.65783982138,50292.24866013388,49827.26895181553,50933.31192697458,48649.147638434,51259.51314405754,2002.7006095580052,43407.3477186188,51489.02826628087,185.7454271461295,195.06540247091826,174.03088415537746,198.44888880101442,16.511003958827605,137.28522294318105,199.20900090361997,death_all,gompertz
curvefit_lstm,India,14,7,new_cases,27512.331572080242,33310.42520876693,174.44740964384897,27512.33157208024,28312.68674946246,27303.176390924513,28431.886072844158,2022.1873186298533,19905.077458438638,31309.698468212464,33267.722114725126,33875.752940520804,33021.089993133195,33953.058146903335,1686.1473501105243,26859.880802876643,37127.0069119316,174.447409643849,191.8047724838784,152.45043138722502,197.43426006905398,28.456386242786966,102.09491389758118,198.67004584598084,death_all,logistic
curvefit_lstm,India,14,7,new_cases,23502.477417527487,26274.918621779136,174.2880348302248,23502.47741752749,25570.79665120531,20933.042390369865,25649.90574718745,3019.7411895377345,15747.275788807365,27903.781863258882,26151.351140544775,27844.985049440915,24179.613360538482,27907.990424702555,2545.2273189330785,18980.63538819649,29748.62126031483,174.28803483022486,188.1941130967278,152.26513490123344,195.9369061529552,26.824488080403295,110.38509539169301,197.97372057314448,death_mobility,gompertz
curvefit_lstm,India,14,7,new_cases,30535.409906462348,32393.566178785037,181.22364350926162,30535.409906462348,28768.83935800861,28709.963172182714,31826.84867022959,3365.226263201781,27426.690362472895,45671.82181476084,32202.490893118502,30276.587743847696,30224.181794735126,33817.31149061632,3513.219329610126,29048.555807586763,47652.29984413819,181.22364350926162,192.01341717207822,171.40478231988854,197.19234531924252,20.02606157565888,129.96701225544152,198.74729617051827,death_mobility,logistic
curvefit_lstm,India,14,7,new_cases,1163.517551599523,1968.4290558174096,108.46872578118703,1163.5175515995231,764.5815051849556,672.68948509567,1393.3919924777022,908.2827138731151,428.9168207079014,5424.7509562180785,1589.8225104051858,1086.2707628531919,1056.4834713744256,1717.1393263822144,1160.6796858716755,636.1731176094504,7142.12758334275,108.468725781187,135.592718501766,44.66992860595732,159.98940200570948,58.706219329784396,10.72642509895184,200,death_recovered,gompertz
curvefit_lstm,India,14,7,new_cases,1760.4903190325638,2406.424457420346,101.0373009846374,1760.490319032564,1503.460451758608,1458.3339171603936,1820.3244150616104,771.2672657462901,852.1839037511381,5827.0622519654235,2175.523842021096,1856.9290693873759,1809.3267018599843,2161.062633188373,1028.5789624859033,936.7916875790645,7443.968420829775,101.03730098463741,116.61139897106895,56.239353959603655,139.0690304094258,44.93623446726209,8.867973229782157,169.64261902826888,death_recovered,logistic
curvefit_lstm,India,14,7,new_cases,35514.368267392194,36298.419647670016,183.06124458933056,35514.368267392194,35499.31869361602,35382.17004685263,35851.31415957584,678.4389276208805,33218.47787330353,38012.56674049103,36292.84351501214,36212.193903106985,36136.365404871336,36646.80030587345,636.2220628033413,34441.5740033826,38851.15288625512,183.06124458933056,193.5481835426993,174.34713004440493,197.88895356987794,19.478523351985938,125.05315517410112,198.92250756539102,death_stringency,gompertz
curvefit_lstm,India,14,7,new_cases,39163.098580430735,41912.05123475151,183.06157816939847,39163.09858043074,39545.49048105549,38843.51691799745,39629.35501788584,713.2666883481352,36248.499967662625,40017.679132004145,41905.739518885675,42278.60325631327,41486.42372335387,42408.98623826287,727.3472896344686,39537.16843108944,42668.091188910854,183.06157816939847,193.41151691012112,173.38094937845628,197.88865169080356,19.286611869276534,127.22551079651174,198.9667392623051,death_stringency,logistic
curvefit_lstm,India,14,7,new_cases,2786.1429309053638,3139.8903883795842,167.94524759908225,2786.1429309053633,2741.9204246875474,2583.3884771429043,2856.308538526833,683.1133415135449,1607.5186389732614,6905.350112187547,2992.3132195728667,2811.4962580443635,2708.6588286941123,2996.41678604247,951.3008183576626,1700.7005565026536,8316.528447192075,167.94524759908225,200,155.8928247600829,200,55.509132638365706,29.82098703458424,200,no_exog,gompertz
curvefit_lstm,India,14,7,new_cases,1666.3782611844586,2246.690341713597,147.5452829302951,1666.3782611844588,1493.4031085092493,1428.943576426295,1652.1478071699635,782.0283820738316,645.6034639861983,5637.265273687821,1958.1771366353403,1633.535830976297,1581.4623802378437,1977.7808528133203,1101.4353331484238,730.2221998917925,7245.201270860216,147.54528293029506,200,77.12804303769674,200,66.96827818626694,20.09461026874666,200,no_exog,logistic
curvefit_lstm,India,21,7,new_cases,50256.46633525871,51323.1896999045,187.22580001793932,50256.466335258694,51156.196976435494,49640.940641313246,51661.00460670194,2035.1370700493521,43763.55446370532,52759.26349385666,51284.86773285794,52105.32505365643,50660.32690243633,52612.86380126945,1982.9630847925953,45252.78626378897,53946.94003179291,187.22580001793938,195.56834824991876,179.01408184438174,198.5782483506241,14.967113509506094,140.53777083565515,199.297415800719,death_all,gompertz
curvefit_lstm,India,21,7,new_cases,24278.516370312795,27583.368661618693,170.44747701020827,24278.5163703128,25460.342566713967,23495.530275977355,25893.377513700572,2367.1025518747406,17000.798301072566,28802.699291044322,27503.454045785526,28561.632848708527,26744.24095470606,28909.490915128976,2098.1521093886877,20659.05203945488,31488.835710248335,170.44747701020827,188.0217656310315,143.76909686643586,195.72860035617882,31.278591234649493,96.43421534503244,197.79849908696022,death_all,logistic
curvefit_lstm,India,21,7,new_cases,27775.27782471593,28543.23864769895,180.42811061566567,27775.27782471593,26742.875334241024,26320.26833089281,27098.73122151781,5582.249975770968,15983.646539598167,48786.51819138388,27992.16506154648,26891.968149256874,26467.563615755607,27243.2348426098,5581.6814372222525,16390.27143391788,49093.53797632061,180.42811061566567,191.67417281943438,169.06979573424627,197.3205404337283,21.61851833317576,111.53010301110207,198.66538346992778,death_mobility,gompertz
curvefit_lstm,India,21,7,new_cases,9952.452505356132,13282.251164667936,166.05521108217317,9952.452505356132,5887.104363006332,5851.169095149189,12771.634822427683,6920.74961616004,4193.618055536853,32838.84633345504,11465.023858794448,7610.967756298209,7557.654428875853,14463.133019742518,6706.073658900322,5652.110308697404,33737.755312123714,166.0552110821732,183.02687569381894,131.28890950681097,194.5702618477584,33.42619583699113,94.45006843491035,198.47753528610227,death_mobility,logistic
curvefit_lstm,India,21,7,new_cases,1734.071971707984,2260.8999646207226,115.54776025476245,1734.071971707984,1539.7063133609356,1462.0698736287927,1787.6233535044407,714.2727976023942,767.4280453635272,5631.97249639665,2016.6731790518334,1680.8748431666588,1626.472651590984,2002.9118284403557,1022.1046614290319,938.293692206402,7398.268197202759,115.54776025476244,141.6130091847774,58.43750759148101,167.0225811052886,56.0672546430748,11.935631423915813,181.96323911967943,death_recovered,gompertz
curvefit_lstm,India,21,7,new_cases,4586.60222929719,4911.938053344758,139.97471985414901,4586.60222929719,4528.879536580036,4371.069966267536,4615.037460687179,804.3770086187674,2540.7721147050365,8186.01483958523,4835.114953345132,4681.082606913338,4558.245004628483,4912.190475247106,865.3316288190301,2914.506538102747,9079.127284188628,139.97471985414901,161.16609718787822,94.79313988595871,184.2876783976219,50.13978337246321,37.15128038962629,191.811439081961,death_recovered,logistic
curvefit_lstm,India,21,7,new_cases,4209.842719084457,4848.123021685253,140.9265028726556,4209.842719084458,3984.2157999680785,3739.4404093430785,4162.003327869864,1080.009099723044,2754.4015619195957,9086.091358003792,4688.991453242886,4394.415115215496,4107.347933214939,4659.226000500003,1231.9318101298143,3295.209048466704,10203.486259824596,140.9265028726556,163.3748777872724,91.41453865517435,185.97878944470386,49.725285987386684,45.34357576162869,192.59482870721308,death_stringency,gompertz
curvefit_lstm,India,21,7,new_cases,7458.65027940226,7833.081883783081,153.37323525855598,7458.650279402259,7448.826523187179,6989.435200642536,7525.140976312179,882.2708993197958,5472.391534347894,11124.60468333523,7768.442594322566,7688.242192875989,7283.23815718347,7773.045092096762,1004.226795482772,6041.9489190977965,12194.399149173452,153.373235258556,168.65010583011824,118.8242337142141,190.2887572804658,41.887877307800586,65.5600914282427,194.84890515374383,death_stringency,logistic
curvefit_lstm,India,21,7,new_cases,1727.176054621272,2349.5706454654237,148.91679863371004,1727.176054621272,1477.2943086161185,1409.4798554911185,1801.3260686958279,780.9196016648443,627.1910720089758,4883.399521600759,2080.2734013808204,1702.5048797361642,1631.073790002069,2255.3034250634855,1092.2201213767667,735.3812764028157,7204.180660301135,148.91679863371007,182.3333537042218,82.68031013002765,200,62.89779002489593,21.31811895884212,200,no_exog,gompertz
curvefit_lstm,India,21,7,new_cases,2130.350388307848,2621.8289033451288,115.31753127771178,2130.3503883078474,1998.7598379193223,1885.9275121598248,2187.5423125163984,705.0831893553914,654.1950438099032,6231.090732442373,2444.8418373441627,2202.9833114562193,2143.878001807966,2497.4363469720497,946.9610281249895,812.5053202844415,7338.395464140154,115.31753127771178,135.91493871793682,60.744055263349196,163.71505616102985,52.838464135633345,10.407779174641817,183.5724221027489,no_exog,logistic
curvefit_lstm,India,28,14,new_cases,33407.563449035544,38235.272907575076,179.32331360146412,33407.56344903554,33440.54559907522,33298.190287272766,33665.00621614074,1010.4014528196768,30396.67652820468,37257.66567702582,38218.43557866218,38103.88102608656,37949.605151755415,38427.03090695101,1134.5819654798763,35765.40718111871,42432.335893349016,179.3233136014641,193.68038640718478,161.14315013886466,197.61542823038081,23.35970229350987,119.44095448588281,198.8488261676848,death_all,gompertz
curvefit_lstm,India,28,14,new_cases,45405.941807698204,50893.4538431043,186.19214316140437,45405.941807698204,44587.555788672675,43856.16978490594,45836.141010916945,2844.7525831132475,36951.315589174905,54477.53241220784,50827.22004287371,50111.52368646205,49505.78784638562,51213.36514927931,2595.6399583696234,43329.21906043323,58906.339639626414,186.19214316140437,194.71563352357964,176.08139251316393,198.01385251990837,15.263052371487591,141.81032875643385,198.91178512204053,death_all,logistic
curvefit_lstm,India,28,14,new_cases,24390.345319309166,27479.97352929923,179.29637231296087,24390.345319309166,23316.34181431437,23234.446550642497,25288.314191546517,2319.5862990394176,21469.40215192598,32361.9227992474,27392.514968102125,26501.898956439236,26425.129024432073,27859.67307597672,2190.6777246521942,24519.149457432457,35848.57534046637,179.2963723129609,190.38274566524643,167.36030831967778,195.9669228128283,20.92444467611928,127.34741021052449,197.82846522223718,death_mobility,gompertz
